DATE,2ssd2std,5ssd2std,10ssd2std,2ssd1.5std,5ssd1.5std,10ssd1.5std,2ssd1std,5ssd1std,10ssd1std,2ssd0.5std,5ssd0.5std,10ssd0.5std
2015-08-17,1.1455331745966257,1.1040619476084592,1.0078522312631486,0.7030552080359278,0.9395707518278387,0.9776096097191989,0.9514820760231215,1.0594156762654032,0.9732196099869078,0.579789975655281,0.815038926463798,0.995984040991203
2015-08-18,1.1438665912348853,1.103395314263763,1.0063560103840077,0.7013886246741874,0.9400655109257982,0.9758235084779296,0.9498154926613811,1.0597906467676517,0.971373614447783,0.579789975655281,0.816040760567357,0.9944514772527334
2015-08-19,1.1404930949233874,1.1020459157391638,1.0034938206355153,0.6980151283626894,0.9390906442364049,0.9745360497083523,0.9464419963498831,1.0575925922552918,0.9686102382595416,0.579789975655281,0.8149652087438903,0.9931136759161194
2015-08-20,1.1365783229910584,1.1004800069662322,1.0030466792055697,0.6941003564303605,0.9367439860839843,0.9727572260069386,0.9425272244175541,1.0555757570086872,0.9662471854900834,0.579789975655281,0.8130529915335847,0.9915520726857632
2015-08-21,1.1461086494311759,1.1042921375422792,1.009796979083434,0.7036306828704779,0.9410170886488646,0.9764627269363821,0.9520575508576716,1.0598874976111456,0.9687335590037582,0.579789975655281,0.8176492383916678,0.9954191457618081
2015-08-24,1.1530952179503735,1.1070867649499583,1.0115226165046882,0.7106172513896756,0.9436079463693209,0.9790145925173497,0.9590441193768693,1.0674974371926649,0.9739601352810512,0.579789975655281,0.8222607808782851,0.9994835384830179
2015-08-25,1.1412146629604762,1.1023345429539995,1.0050656918420757,0.6987366963997784,0.9384485996867655,0.973693684350197,0.947163564386972,1.062745215196706,0.9677634243778318,0.569474296875873,0.8177273846799255,0.9978549214124114
2015-08-26,1.1444128744099844,1.1036138275338025,1.007760430754513,0.7019349078492865,0.9400013098346162,0.976525136046658,0.9503617758364802,1.0640244997765091,0.9715149624375204,0.5717278180026336,0.8189022186986772,0.9986759288847629
2015-08-27,1.134081090040945,1.0994811137861868,1.0028213634461738,0.6916031234802471,0.9366171924687846,0.9730770967039125,0.9400299914674408,1.0598917860288934,0.9681415904474984,0.5626592617997743,0.8147789410446696,0.9963922685945238
2015-08-28,1.134831591157198,1.099781314232688,1.0036133827970646,0.6923536245965001,0.9361032541475176,0.9738307678203646,0.9407804925836938,1.0601919864753946,0.9713123811990908,0.5610762709817978,0.8127460133519221,0.9965619082613463
2015-08-31,1.1352832972076599,1.0999619966528729,1.0073901764379407,0.6928053306469619,0.9378091017833953,0.9761080814646025,0.9412321986341556,1.0603726688955795,0.9728271122354821,0.5624472586237206,0.8144802071085471,0.9976642039241611
2015-09-01,1.131496628085071,1.0984473290038372,1.0024808103235454,0.6890186615243732,0.9359624669897866,0.9733280002037622,0.9374455295115668,1.0585260341019709,0.970047030974642,0.5584830573281827,0.8115677215450892,0.995449655187201
2015-09-02,1.1405693205269287,1.1020764059805803,1.006029037357705,0.6980913539662308,0.9375787073192219,0.9746657531474746,0.9465182219534244,1.060142274431406,0.9713847839183543,0.5647874270712407,0.8126176197234859,0.9938286987299868
